cod;descricao;ean
1;DICLOF. POTAS. 50MG  C/20CPR GEOLAB;7899095201316
3;DICLOFENACO POTÁSSICO - GEOLAB;7899095201316
3;DICLOFENACO POTÁSSICO 50MG 20 COMPRIMIDOS MEDLEY GENÉRICO;7899095201316
3;DICLOFENACO POTÁSSICO GEOLAB 50MG, CAIXA COM 20 COMPRIMIDOS;7899095201316
3;DICLOFENACO POTÁSSIO 50MG COM 20 COMPRIMIDOS GENÉRICO GEOLAB;7899095201316
3;G.DICLOFENACO POTASSIO 50MG C/20CPR - DROGASUL;7899095201316
3;SODIX 50MG GEOLAB CAIXA 20 COMPRIMIDOS REVESTIDOS;7899095201316
1;ANLODIPINO 5MG C/20 CPR (BESILAPIN) - GEOLAB;7899095258037
3;ANLODIPINO 5MG C/ 30 COMPRIMIDOS GENÉRICO GEOLAB - FARMADELIVERY;7899095258037
3;BESILAPIN 5MG COM 30 COMPRIMIDOS GEOLAB - FSL FARMA;7899095258037
3;BESILATO DE ANLODIPINO - GEOLAB;7899095258037
3;BESILATO DE ANLODIPINO 5MG CAIXA 30 COMP - BLUESOFT COSMOS;7899095258037
3;COMPRAR BESILAPIN 10MG COM 30 COMPRIMIDOS - GEOLAB;7899095258037
3;MEDICAMENTOS GEOLAB – DROGARIA SAO PAULO;7899095258037
1;FENOBARBITAL 100MG C/10CPR FRAC CRISTALIA (B1)-C;7896676403299
3;FENOBARBITAL 100MG 30 COMPRIMIDOS UNIÃO QUÍMICA GENÉRICO;7896676403299
3;FENOBARBITAL 100MG C/200 COMPRIMIDOS (FENOCRIS);7896676403299
1;SULFATO FERROSO 40MG C/20CPR (MASFEROL) NATULAB;7899470801353
3;COMPRAR MASFEROL 199,13MG COM 40 COMPRIMIDOS - NATULAB;7899470801353
3;ITEM Nº 207 - SULFATO FERROSO | PREGÃO Nº 199/2020 - UASG 460027;7899470801353
3;ITEM Nº 431 - SULFATO FERROSO | PREGÃO Nº 3/2020 - UASG 989455;7899470801353
1;CAPTOPRIL 25MG C/20 CPR SANVAL;7896137101764
3;CAPTOPRIL 25MG 30 COMPRIMIDOS MEDLEY GENÉRICO - DROGA RAIA;7896137101764
3;CAPTOPRIL 25MG GENÉRICO CIMED 30 COMPRIMIDOS - DROGARIA SAO;7896137101764
3;CAPTOPRIL SANVAL COM MENOR PREÇO E ENTREGA RÁPIDA, COMPRE ONLINE;7896137101764
3;CAPTOPRIL | SANVAL COMÉRCIO E INDÚSTRIA LTDA;7896137101764
3;COMPRAR CAPTOPRIL SANVAL 25MG, CAIXA COM 500 COMPRIMIDOS | CR;7896137101764
1;CARBONATO DE LITIO 300MG C/10 CP GEN HIPOLABOR(C1);7898123909354
3;CARBOLITIUM CARBONATO DE LÍTIO 300MG 90 COMPRIMIDOS - DROGASIL;7898123909354
3;CARBONATO DE LITIO 300MG COMP - HIPOLABOR -;7898123909354
3;CARBONATO DE LÍTIO HIPOLABOR 300MG, CAIXA COM 50 COMPRIMIDOS;7898123909354
3;CARBONATO DE LÍTIO HIPOLABOR 300MG, CAIXA COM 500 COMPRIMIDOS;7898123909354
3;CARBONATO LITIO 300MG 50 COMPRIMIDOS BIOLAB GENÉRICO C1 - PANVEL;7898123909354
3;ENCONTRE CARBONATO DE LITIO NO CLIQUEFARMA, PREÇO E ONDE COMPRAR;7898123909354
3;HIPOLABOR FARMACÊUTICA | CARBONATO DE LÍTIO 300 MG - COMPRIMIDO;7898123909354
1;DIPIRONA 500MG 10ML GTS GEN SOBRAL;7897732601871
3;COMPRAR DIPIRONA GOTAS 500MG COM 20ML - SOBRAL;7897732601871
3;DIPIRONA - BLUESOFT COSMOS;7897732601871
3;DIPIRONA - COSMOS;7897732601871
3;DIPIRONA 500MG 10ML GTS EMS (MIP) - DROGAFUJI;7897732601871
3;DIPIRONA 500MG ML GTS 20ML SOBRAL HTML - PÁGINA 6 - BUSCA NA AGILLE;7897732601871
3;DIPIRONA SÓDICA GOTAS 500MG GENÉRICO EMS 10ML;7897732601871
3;ENCONTRE DIPIRONA GEN GTS 10ML DELEIEV NO CLIQUEFARMA, PREÇO E;7897732601871
3;ITEM Nº 100 - DIPIRONA SÓDICA | PREGÃO Nº 64/2018 - UASG 155021;7897732601871
1;ALCOOL 70  LTR ( ANTISSEPTICO) FARMAX;7896902212213
3;ALCOOL 70% ANTISSÉPTICO FARMAX COM 50 ML | BIFARMA;7896902212213
3;FARMAX ALCOOL 70% ANTISSEPTICO 50ML | SHOPEE BRASIL;7896902212213
3;ÁLCOOL 70% ANTISSEPTICO 50ML - FARMAX FARMACEUTICOS;7896902212213
3;ÁLCOOL 70% ANTISSEPTICO FARMAX - MACONEQUI;7896902212213
3;ÁLCOOL 70% FARMAX ANTISSÉPTICO 100ML - DROGARIA ARAUJO;7896902212213
3;ÁLCOOL 70% FARMAX FRASCO COM 50ML DE LÍQUIDO DE USO DERMATOLÓGICO;7896902212213
1;ACTILYSE 50MG 1FR AMP - BOEHRINGER INGELHEIM;7896026301633
3;ACTILYSE 50MG + DILUENTE 50ML + CANULA - PANVEL FARMÁCIAS;7896026301633
3;ACTILYSE 50MG 1FR-AMP SOL.IV+1FR.50ML DIL+1CÂNULA(EMB.HOSP);7896026301633
3;ACTILYSE 50MG FR/AMP. + DIL. 50ML + 1 CÂNULA;7896026301633
3;ACTILYSE 50MG, CAIXA COM 1 FRASCO-AMPOLA COM PÓ PARA SOLUÇÃO DE;7896026301633
3;ENCONTRE ACTILYSE NO CLIQUEFARMA, PREÇO E ONDE COMPRAR;7896026301633
1;SULFA+TRI 200+40/5ML SUSP 100ML GEN-TEUT;7896112127536
3;SULFAMETOXAZOL + TRIMETOPRIMA 200MG+40MG GENÉRICO TEUTO 100ML;7896112127536
1;AGUA P/ INJECAO 14BSA 1000ML-BEKER;7898170786250
3;AGUA PARA INJECAO 1000 ML SOLUÇÃO INJETÁVEL INTRAVENOSA - 12;7898170786250
3;AGUA PARA INJETÁVEIS | BEKER;7898170786250
3;ENCONTRE AGUA PARA INJETAVEIS BEKER 1000ML NO CLIQUEFARMA;7898170786250
1;AMOXIC.+CLAVUL(DOCLAXIN)1G 20FAM-BLAU;7896014685332
1;CLOR.DE SODIO 0,9% 200AMP 10ML PL-SAMTEC;7898415822019
3;CLORETO DE SODIO 0,9% 10ML - SAMTEC;7898415822019
3;CLORETO DE SÓDIO 0,9% 10ML - PRODUTOS - SAMTEC;7898415822019
3;CLORETO DE SÓDIO 0,9% 10ML C/200 AMP PLAST SAMTEC;7898415822019
3;CLORETO DE SÓDIO 0,9% 20ML C/200 AMP PLAST SAMTEC;7898415822019
1;CLOR.DE SODIO 20% 200AMP 10ML PL-FARMACE;7898166040380
3;CLORETO DE SODIO 20% 200X10ML FARMACE - COMPRAR - PREÇO;7898166040380
3;CLORETO DE SÓDIO 0,9% 10ML C/200 - CIRURGICA ESTILO;7898166040380
3;CLORETO DE SÓDIO 0,9% 10ML C/200 AMP FARMACE;7898166040380
3;SOLUÇÃO CLORETO SÓDIO 20% 10ML FARMACE - MACONEQUI;7898166040380
1;OXIMETAZOLINA 0,50MG/ML AD.30ML GEN-EMS;7896004713724
3;CLORIDRATO DE OXIMETAZOLINA - EMS 0,50MG SOLUÇÃO NASAL FRASCO;7896004713724
3;CLORIDRATO DE OXIMETAZOLINA 0,5 MG/ML 30 ML | AFRIN - EMS;7896004713724
3;CLORIDRATO DE OXIMETAZOLINA 0,5MG/ML GENÉRICO EMS SOLUÇÃO NASAL;7896004713724
3;CLORIDRATO DE OXIMETAZOLINA 0,5MG/ML SOLUÇÃO NASAL - DROGASIL;7896004713724
3;CLORIDRATO DE OXIMETAZOLINA 0,5MG/ML SOLUÇÃO NASAL 30ML EMS;7896004713724
3;CLORIDRATO DE OXIMETAZOLINA 0,5MG/ML, CAIXA COM 1 FRASCO GOTEJADOR;7896004713724
3;CLORIDRATO DE OXIMETAZOLINA SOLUÇÃO NASAL 30ML - EXTRAFARMA;7896004713724
3;CLORIDRATO OXIMETAZOLINA 0,50 MG /ML FRASCO COM 30 ML;7896004713724
3;COMPRAR CLORIDRATO DE OXIMETAZOLINA 0,50MG COM 30ML;7896004713724
3;OXIMETAZOLINA 0,50MG/ML EMS GENÉRICO SOLUÇÃO NASAL COM 30ML;7896004713724
1;SULFA+TRI 200+40/5ML SUSP 100ML GEN-TEUT-2753135 (12)02/19;7896112127536
3;SULFAMETOXAZOL + TRIMETOPRIMA 200 + 40MG/5ML SUS ORAL 100ML (AB);7896112127536
3;SULFAMETOXAZOL + TRIMETOPRIMA 200MG+40MG GENÉRICO TEUTO 100ML;7896112127536
1;SOL.CL.DE SODIO 0,9% 16FRS 1000ML-EUROFARMA;7898919447442
3;BULA DO SOLUÇÃO DE CLORETO DE SÓDIO 0,9% EUROFARMA;7898919447442
3;CLORETO DE SÓDIO 0,9% | EUROFARMA LABORATÓRIOS S.A.;7898919447442
3;SOLUÇÃO CLORETO DE SÓDIO 0,9% EUROFARMA FRASCO 1000ML;7898919447442
3;SOLUÇÃO DE CLORETO DE SÓDIO 0,9% EUROFARMA 9MG/ML, CAIXA COM 1;7898919447442
1;SINVASTATINA 20MG 30CP GEN-CIMED;7896523215235
3;ENCONTRE O MELHOR PREÇO DE SINVASTATINA 20MG GENERICO CIMED 30;7896523215235
3;SINVASTATINA 20MG 30 COMPRIMIDOS CIMED GENÉRICO - DROGA RAIA;7896523215235
3;SINVASTATINA 20MG 30 COMPRIMIDOS CIMED GENÉRICO - DROGASIL;7896523215235
3;SINVASTATINA 20MG 30 COMPRIMIDOS REVESTIDOS - EXTRAFARMA;7896523215235
3;SINVASTATINA 20MG 30 CP GENÉRICO EMS - FARMÁCIA MEDICOM;7896523215235
3;SINVASTATINA 20MG C/ 30 COMPRIMIDOS REVESTIDOS GENÉRICO CIMED;7896523215235
3;SINVASTATINA 20MG GENÉRICO CIMED 30 COMPRIMIDOS - DROGARIA SAO;7896523215235
3;SINVASTATINA 20MG GENÉRICO CIMED 30 COMPRIMIDOS;7896523215235
1;SULF.EFEDRINA 50MG/ML 50AMP 1ML GEN-HIPOLABOR D1;7898470682825
3;EFEDRIN (EFEDRINA) 50MG/ML,100 AMPOLAS COM 1ML - MEDICOM;7898470682825
3;EFEDRINA 50MG/ML 1ML (EFEDRIN) - CRISTALIA -;7898470682825
1;SUXAMETONIO(SUCCINIL COLIN)100MG FAM-U.QUIMICA;7896006288404
1;ENTEROFTAL 40MG 20CP-PHARMASCIENCE;7898014560718
3;COMPRAR ENTEROFTAL COMPRIMIDO 40MG, CAIXA COM 20 COMPRIMIDOS;7898014560718
3;ENTEROFTAL (SIMETICONA) 40MG C/20 COMP. - DROGARIA MENEZES;7898014560718
3;ENTEROFTAL (SIMETICONA) 40MG COM 20 COMPRIMIDOS - PHARMASCIENCE;7898014560718
3;ENTEROFTAL 40 MG 20 COMPRIMIDOS COM O MENOR PREÇO NA FARMAINDEX;7898014560718
3;MEDICAMENTO PARA GASES - ENTEROFTAL - PHARMASCIENCE;7898014560718
3;SIMETICONA 40MG 20CPR - ENTEROFTAL PHARMASCIENCE;7898014560718
1;SIMETICONA GTS 10ML C/200-GEN-PRATI DON;7898148290352
3;BULA DO SIMETICONA GOTAS PRATI DONADUZZI - BLOG DR. CONSULTA;7898148290352
3;SIMETICONA 75MG/ML EMULSÃO 15ML PRATI GENÉRICO - DROGA RAIA;7898148290352
3;SIMETICONA 75MG/ML EMULSÃO 15ML PRATI GENÉRICO COM MENOR PREÇO;7898148290352
3;SIMETICONA EMULSÃO ORAL 10ML - EXTRAFARMA;7898148290352
3;SIMETICONA PRATI-DONADUZZI PRATI-DONADUZZI 75MG/ML, CAIXA COM;7898148290352
1;REIDRATANTE ORAL(PRATI-SAL)50 ENV -27,9G-PRATI DONADUZZI;7898148293780
1;BICARBONATO DE SODIO 8,4%;7898415826017
3;BICARBONATO DE SODIO 8,4% -100AP 10ML - FARMACE;7898415826017
3;BICARBONATO DE SODIO 8,4% 250 ML - HYPOFARMA - COMPRAR;7898415826017
3;BICARBONATO DE SÓDIO (INJETÁVEL) - MEDICINANET;7898415826017
3;BICARBONATO DE SÓDIO 8,4% 10ML - SAMTEC - HOSPITALAR DISTRIBUIDORA;7898415826017
3;BICARBONATO DE SÓDIO 8,4% 10ML SAMTEC - JNS PRODUTOS MÉDICOS;7898415826017
3;BULA DO BICARBONATO DE SÓDIO 8,4% FARMACE - BLOG DR. CONSULTA;7898415826017
3;BULA DO BICARBONATO DE SÓDIO 8,4% HALEX ISTAR - CONSULTA REMÉDIOS;7898415826017
3;SOLUÇÃO DE BICARBONATO DE SÓDIO 8,4%;7898415826017
1;ENOXAPARINA 60MG/0,6ML IV/SC C/2 SER C/DISP SEG (VERSA) EUROFARMA;7891317487331
3;BULA DO VERSA - ENOXAPARINA SÓDICA - CONSULTA REMÉDIOS;7891317487331
3;COMPRAR VERSA 60MG/0,6ML COM 2 - DROGARIA MINAS-BRASIL;7891317487331
3;ENOXAPARINA - VERSA SOLUÇÃO INJETÁVEL 60 MG/0,6ML 2;7891317487331
3;ENOXAPARINA 60MG/0,6ML C/02 IV/SC C/DISPOS SEGUR;7891317487331
3;VERSA® - EUROFARMA;7891317487331
1;POLIESTIRENOSSULFATO DE CALCIO 900MG/G  ENV 30G (CALNATE) EUROFARMA;7891317465025
3;CALNATE 900 MG/G PO OR CT 60 ENV - FARMACLASS;7891317465025
3;CALNATE 900MG 1 ENV X 30G PO ORAL - HERA MEDICAMENTOS;7891317465025
3;CALNATE 900MG PO ORAL ENV (60 ENVELOPES X 30G);7891317465025
3;CALNATE 900MG PÓ 1 ENV 30GRA EUROFARMA - CALLFARMA;7891317465025
3;CALNATE ENV 30GR - DROGARIA SOARES;7891317465025
3;CALNATE® - EUROFARMA;7891317465025
3;COMPRAR CALNATE 900MG COM 1 ENVELOPE 30G - DROGARIA MINAS-BRASIL;7891317465025
3;ENCONTRE CALNATE 900 MG CAIXA COM 60 ENVELOPES 30G;7891317465025
1;AMOXICILINA 1G+ CLAV. POTASSIO 200MG IV C/20FA (DOCLAXIN) BLAU;7896014685332
3;AMOXICILINA + CLAVULANATO DE POTÁSSIO - EUROFARMA;7896014685332
3;DOCLAXIN 1G 20 F.A. - AMOXICILINA SÓDICA + CLAVULANATO DE POTÁSSIO;7896014685332
3;DOCLAXIN® (CLAVULANATO + AMOXICILINA) 200MG + 1G - S/ DIL;7896014685332
1;CLORETO DE SODIO 0,9% 100ML EUROFARMA;7898919447411
3;CLORETO DE SÓDIO 0,9% | EUROFARMA LABORATÓRIOS S.A.;7898919447411
3;FISIOLÓGICO - EUROFARMA;7898919447411
3;SOLUÇÃO DE CLORETO DE SÓDIO 0,9% EUROFARMA 9MG/ML, CAIXA COM 1;7898919447411
3;SORO FISIOLOGICO CLORETO DE SODIO INJ 0,9% FRASCO 100ML;7898919447411
3;SORO FISIOLÓGICO 0,9% 100ML - EUROFARMA - DENTAL DALLO;7898919447411
3;SORO FISIOLÓGICO 0,9% SISTEMA FECHADO 100ML - EUROFARMA;7898919447411
3;SORO FISIOLÓGICO 100ML - 0,9% EUROFARMA - SURYA DENTAL ONLINE;7898919447411
3;SORO FISIOLÓGICO CLORETO DE SÓDIO 0,9% (100ML) - EUROFARMA;7898919447411
1;CLORETO DE SODIO 0,9% 250ML EUROFARMA;7898919447428
3;FISIOLÓGICO - EUROFARMA;7898919447428
3;SOLUCAO CLORETO SODIO 0,9% ESTERIL EUROFARMA 250ML - FARMA 22;7898919447428
3;SOLUÇÃO DE CLORETO DE SÓDIO 0,9% EUROFARMA - CONSULTA REMÉDIOS;7898919447428
3;SORO FISIOLOGICO 0,9% 250ML - EUROFARMA - REDE POUPAMED;7898919447428
3;SORO FISIOLOGICO 0,9% 250ML - EUROFARMA - SURYA DENTAL;7898919447428
3;SORO FISIOLÓGICO 0,9% 250ML - EUROFARMA | SHOPEE BRASIL;7898919447428
3;SORO FISIOLÓGICO CLORETO DE SÓDIO INJ 0,9% 250ML;7898919447428
1;RINGER LACT 500 ML FRESENIUS;7897947706644
3;RINGER C/LACTATO FRESENIUS (500ML) - BALLKE;7897947706644
3;RINGER C/LACTATO FRESENIUS (500ML) - MAGAZINE MÉDICA;7897947706644
3;SOLUÇÃO RINGER COM LACTATO 500 ML SISTEMA FECHADO (CX C/30);7897947706644
3;SORO RINGER C/LACT. 500 ML S. FECH. FRASCO;7897947706644
3;SORO RINGER COM LACTATO - FRESENIUS 500ML CX COM 20 UNIDADES;7897947706644
3;SORO RINGER COM LACTATO 500 ML 1002984 - DIAMAJU;7897947706644
3;SORO RINGER COM LACTATO 500ML - FRESENIUS - MAGAZINE LUIZA;7897947706644
3;SORO RINGER COM LACTATO FRASCO 500ML FRESENIUS;7897947706644
1;NITROGLICERINA 5 MG/ML 5ML C/10 (TRIDIL) CRISTALIA;7896676415308
3;NITROGLICERINA (TRIDIL) 5MG/ML 5ML - CRISTÁLIA - HOSPITALAR DISTRIBUIDORA;7896676415308
3;NITROGLICERINA (TRIDIL®) 50MG 10ML 10AMP IV NÃO DIRETO;7896676415308
3;NITROGLICERINA - MEDICINANET;7896676415308
3;TRIDIL - SOLUÇÃO INJETÁVEL 5 MG/ML - CRISTÁLIA;7896676415308
3;TRIDIL 5MG/ML, CAIXA COM 10 AMPOLAS COM 5ML DE SOLUÇÃO DE USO;7896676415308
1;OMEPRAZOL 20MG C/560 CAPS GEN PRATI DONADUZZI;7898148290116
3;ENCONTRE OMEPRAZOL PRATI DONADUZZI 20MG CAIXA COM 200;7898148290116
3;OMEPRAZOL 20 MG COM 60 CÁPSULAS - PRATI DONADUZZI - GENÉRICO;7898148290116
3;OMEPRAZOL 20MG 60 CAPSULAS PRATI DONADUZZI 35911 - BIFARMA;7898148290116
3;OMEPRAZOL PRATI-DONADUZZI 20MG, CAIXA COM 560 CÁPSULAS;7898148290116
3;REGISTRO ANVISA Nº 125680169 - OMEPRAZOL - VÁLIDO - SMERP;7898148290116
1;GLICOSE 5% 500 ML  EUROFARMA;7898919447534
3;COMPRAR GLICOSE MONOIDRATADA EUROFARMA 50MG/ML, CAIXA COM 1;7898919447534
3;GLICOSE 5% 500ML (BOLSA MOLE) EUROFARMA - MED ALPHA;7898919447534
3;GLICOSE 5% 500ML FRASCO - EUROFARMA - ENIFAR;7898919447534
3;GLICOSE MONOIDRATADA - EUROFARMA;7898919447534
3;SOLUÇÃO DE GLICOSE 5% EUROFARMA BOLSA 500 ML;7898919447534
3;SOLUÇÃO DE GLICOSE 5% EUROFARMA FRASCO 500 ML - MACONEQUI;7898919447534
3;SORO GLICOSADO 5% 500ML - EUROFARMA -;7898919447534
1;FENTANILA 0,05MG/ML 10ML C/50 AMP P344/98 GEN HIPOLABOR A1;7898470680807
3;CITRATO DE FENTANILA | HIPOLABOR FARMACEUTICA LTDA;7898470680807
3;FENTANILA 0,05MG C/25 AMPOLAS 10ML (FENTANEST);7898470680807
3;FENTANILA 0,05MG C/50 AMPOLAS 2ML (FENTANIL) - CRISTALIA (CONTROLADO);7898470680807
3;FENTANILA CITRATO 0.05 MG/ML 10ML (GENERICO);7898470680807
3;HIPOLABOR FARMACÊUTICA | CITRATO DE FENTANILA 50 MCG/ML;7898470680807
1;REMIFENTALINA 2MG IV C/5 FA P344/98 (REMIFAS) CRISTALIA A1;7896676416251
3;REMIFAS CRISTÁLIA 2MG 5 FRASCOS-AMPOLA - DROGARIAVENANCIO;7896676416251
1;SEVOCRIS (SEVOFLURANO) *C1* CX C/ 1 FR X 100ML;7896676408331
3;SEVOCRIS 1ML/ML, CAIXA COM 1 FRASCO COM 100ML DE SOLUÇÃO DE USO;7896676408331
1;ESKAVIT (FITOMENADIONA) 10MG/ML INJ CX C/50 AMP 1ML (IM/SC));7898123906308
3;COMPRAR ESKAVIT 10MG/ML, CAIXA COM 50 AMPOLAS COM 1ML DE;7898123906308
3;ESKAVIT 10 MG/ ML SOL INJ CX 50 AMP VD AMB X 1 ML - CLIQUEFARMA;7898123906308
3;ESKAVIT 10 MG/ ML SOL INJ CX 50 AMP VD AMB X 1 ML;7898123906308
3;ESKAVIT 10 MG/ML -SOLUÇÃO INJETÁVEL - EMBALAGEM HOSPITALAR;7898123906308
3;ESKAVIT | HIPOLABOR FARMACEUTICA LTDA;7898123906308
3;FITOMENADIONA 10MG/ML 1ML IM/SC SOL INJ (ESKAVIT);7898123906308
3;VITAMINA K ESKAVIT FITOMENADIONA - CIRURGICA ESTILO;7898123906308
3;VITAMINA K ESKAVIT FITOMENADIONA - PRIME CIRURGICA;7898123906308
1;BUTILBROMETO DE ESCOPOLAMINA + DIPIRONA GEN 20MG/5ML+2,5G/5ML INJ CX C/100 AMP 5 ML;7898123906759
3;BULA DO BUTILBROMETO DE ESCOPOLAMINA + DIPIRONA;7898123906759
3;BUTILBROMETO DE ESCOPOLAMINA + DIPIRONA - CONSULTA REMÉDIOS;7898123906759
3;BUTILBROMETO DE ESCOPOLAMINA + DIPIRONA MONOIDRATADA (6,67 + 333;7898123906759
3;BUTILBROMETO DE ESCOPOLAMINA + DIPIRONA;7898123906759
3;ITEM Nº 31 - ESCOPOLAMINA BUTILBROMETO | PREGÃO Nº 5/2020 - UASG;7898123906759
3;ITEM Nº 69 - ESCOPOLAMINA BUTILBROMETO | PREGÃO Nº 27/2019;7898123906759
1;GLICOSE 5% CX C/20 FRASCOS X 500ML;7898153652381
3;COMPRAR SORO GLICOSADO 5% 500ML SANOBIOL - DROGARIA MINAS-BRASIL;7898153652381
3;GLICOSE 5% CX C/20 FRASCOS X 500ML - GTIN/EAN/UPC;7898153652381
3;ITEM Nº 05 - GLICOSE | PREGÃO Nº 13/2020 - UASG 155012;7898153652381
3;SOLUÇÃO DE GLICOSE 5% | EQUIPLEX INDÚSTRIA FARMACÊUTICA;7898153652381
3;SOLUÇÃO ISOTÂNICA DE GLICOSE 5% 500ML UN FARMACE;7898153652381
3;SORO GLICOSE 5% 500ML CONTA GOTAS - BLUESOFT COSMOS;7898153652381
3;SORO SOLUÇÃO DE GLICOSE 5% SISTEMA FECHADO BOLSA;7898153652381
1;RINGER COM LACTATO DE SODIO CX C/20 FRASCOS X 500ML;7898153652473
3;ENCONTRE SOLUCAO FISIOLOGICA DE RINGER COM LACTATO DE SODIO SOL;7898153652473
3;RINGER C/ LACTATO 0500 ML FRASCO '40' - EQUIPLEX - ENIFAR;7898153652473
3;RINGER C/ LACTATO BOLSA PVC 500 ML - JP - FARMA - KAJA VET;7898153652473
3;SOLUÇÃO DE RINGER COM LACTATO - EUROFARMA;7898153652473
3;SOLUÇÃO DE RINGER COM LACTATO B. BRAUN CAIXA COM 20 FRASCOS;7898153652473
3;SOLUÇÃO RINGER COM LACTATO 500 ML SISTEMA (C/30) - FRESENIUS KABI;7898153652473
3;SORO RINGER COM LACTATO DE SÓDIO BOLSA 500ML JP;7898153652473
3;SORO RINGER LACTATO 500ML JP CAIXA C/ 20 UNIDADES - JP FARMA;7898153652473
3;SORO RINGER LACTATO FRASCO 500ML CAIXA COM 6 BOLSAS;7898153652473
1;GLICOSE 5% CX C/40 FRASCOS X 250ML;7898153652374
3;GLICOSE 5% 250ML FRASCO - EUROFARMA - ENIFAR;7898153652374
3;GLICOSE 5% HALEX ISTAR 50MG/ML, CAIXA COM 40 BOLSAS DE SISTEMA;7898153652374
3;GLICOSE 5% SOLUÇÃO INJETÁVEL ESTÉRIL BOLSA EM PVC JP (250ML);7898153652374
3;ITEM Nº 24 - GLICOSE | PREGÃO Nº 58/2019 - UASG 155903;7898153652374
3;SOLUÇÃO DE GLICOSE 5% - ULTRA MEDICAL;7898153652374
3;SOLUÇÃO DE GLICOSE 5% | EQUIPLEX INDÚSTRIA FARMACÊUTICA;7898153652374
3;SORO SOLUÇÃO DE GLICOSE 5 - CIRURGICA ESTILO;7898153652374
3;SORO SOLUÇÃO DE GLICOSE 5% SISTEMA FECHADO BOLSA;7898153652374
1;BEPEBEN (BENZILPENICILINA BENZATINA) 1.200.000UI PO INJ CX C/50 FA;7896112125051
3;7896112125037 - ( BEPEBEN )MG BENZILPENICILINA BENZATINA TEUTO;7896112125051
3;BEPEBEN 1.200.000UI SUSPENSÃO INJETÁVEL TEUTO 4ML;7896112125051
3;BEPEBEN BENZILPENICILINA BENZATINA 1.200.000U - DROGA RAIA;7896112125051
3;BEPEBEN BENZILPENICILINA BENZATINA 1.200.000U - DROGASIL;7896112125051
3;ENCONTRE BEPEBEN 1.200.000 UI PO SUS INJ CT FA NO CLIQUEFARMA;7896112125051
3;REGISTRO ANVISA Nº 103700100 - BEPEBEN - VÁLIDO - SMERP;7896112125051
1;CLORETO DE SÃ“DIO 0,9% CX C/20 FRASCOS X 500ML;7898153652336
3;CLORETO DE SÓDIO FARMACE 0,9%, CAIXA COM 24 FRASCOS COM 500ML;7898153652336
3;SOLUÇÃO FISIOLÓGICA DE CLORETO DE SÓDIO 0,9% - FARMACE;7898153652336
3;SORO FISIOLOGICO 0,9% JP 500 ML CAIXA C/ 20 UNIDADES;7898153652336
3;SORO FISIOLÓGICO CLORETO DE SÓDIO 0,9% NEEDS 500ML - DROGA RAIA;7898153652336
1;ROPI (CLORIDRATO DE ROPIVACAÃ�NA) 10 MG SOL INJ CX C/5 FA X 20ML EM ESTOJOS ESTERILIZADOS;7896676415568
3;ROPI (CLORIDRATO DE ROPIVACAÍNA) 10MG/ML CAIXA C/ 5 FR 20 ML;7896676415568
3;ROPI 10MG/ML SOLUCAO INJETAVEL 5 ESTOJOS FR 20ML - PANVEL FARMÁCIAS;7896676415568
3;ROPIVACAÍNA CRISTALIA C/5 UNIDADES 10MG\20ML (REF;7896676415568
3;ROPIVACAÍNA CRISTALIA C/5 UNIDADES 10MG\20ML - BALLKE;7896676415568
3;ROPIVACAÍNA ROPI 10 MG/ML 20 ML CX C/ 5 FR. AMPOLAS - CRISTÁLIA;7896676415568
1;DIMORF (SULFATO DE MORFINA) *A1* 0,2 MG/ML CX C/50 AMP X 01ML EM ESTOJOS ESTERILIZADOS;7896676400182
3;DIMORF 0,1MG/ML SOLUÇÃO INJETÁVEL 50 ESTOJOS ESTERILIZADOS 1ML CADA;7896676400182
3;DIMORF 10MG CAIXA COM 50 CÁPSULAS | FARMÁCIA ONLINE DROGAL;7896676400182
3;DIMORF INJETÁVEL 0,2MG/ML, CAIXA COM 50 AMPOLAS COM 1ML DE;7896676400182
3;MORFINA 0,2MG C/50 AMPOLAS 1ML ESTÉRIL (DIMORF);7896676400182
3;REGISTRO ANVISA Nº 1029800970091 - DIMORF - SMERP;7896676400182
1;ENEMA DE GLICERINA 12% CX C/24 FRASCOS X 500ML;7898153650097
3;CLISTEROL SOLUÇÃO DE GLICERINA 12% 120MG/ML 500ML JP;7898153650097
3;COMPRAR GLICERINA 12% EQUIPLEX 120MG/ML, CAIXA COM 24 FRASCOS;7898153650097
3;COMPRAR SOLUÇÃO ENEMA GLICERINA COM 1 FRASCO DE 500ML;7898153650097
3;GLICERINA 12% DE 500 ML - CX C/ 24 (COM SONDA) ENEMA;7898153650097
3;SOLUÇÃO DE GLICERINA 12% - FARMACE;7898153650097
3;SOLUÇÃO DE GLICERINA 12% SISTEMA FECHADO - CIRURGICA ESTILO;7898153650097
3;SOLUÇÃO DE GLICERINA 12% | EQUIPLEX INDÚSTRIA FARMACÊUTICA;7898153650097
3;SOLUÇÃO ENEMA DE GLICERINA 12% (GLICEROL) - SOLUÇÃO RETAL 120 MG/ML;7898153650097
3;SOLUÇÃO ENEMA GLICERINA COM 1 FRASCO DE 500ML - DROGARIA NET;7898153650097
1;AGUA PARA INJEÃ‡ÃƑO CX C/12 FRASCOS X 1000ML;7898153652527
3;AGUA PARA INJECAO 1000 ML SOLUÇÃO INJETÁVEL INTRAVENOSA - 12;7898153652527
